time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-12-24T19:38:55.800Z,-29.2096,61.1809,10,4.9,mb,,62,14.88,0.64,us,us10007mje,2016-12-24T21:54:09.040Z,"Southwest Indian Ridge",earthquake,8.6,1.7,0.08,49,reviewed,us,us
2016-12-24T19:12:12.000Z,10.4626,-86.2114,26.72,4.6,mb,,151,0.655,0.94,us,us10007mja,2016-12-26T17:18:45.258Z,"62km W of Sardinal, Costa Rica",earthquake,6.2,7.7,0.054,104,reviewed,us,us
2016-12-24T15:59:14.855Z,59.8262,-152.8901,102.3,3.4,ml,,,,0.57,ak,ak14785570,2016-12-30T01:20:53.065Z,"59km W of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-12-24T14:15:33.700Z,34.3835,-119.7548333,10.27,3.12,ml,45,54,0.06597,0.22,ci,ci37770624,2016-12-29T18:09:46.423Z,"6km SW of Santa Barbara, CA",earthquake,0.26,0.44,0.126,96,reviewed,ci,ci
2016-12-24T12:57:59.598Z,56.1072,-157.5162,54.8,2.9,ml,,,,0.53,ak,ak14784923,2016-12-30T01:16:05.792Z,"79km ESE of Chignik Lake, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2016-12-24T12:10:50.140Z,20.8291,144.7114,48.35,5.2,mb,,118,6.652,0.72,us,us10007mhx,2016-12-24T13:20:39.980Z,"37km NNW of Farallon de Pajaros, Northern Mariana Islands",earthquake,11.5,7.7,0.05,133,reviewed,us,us
2016-12-24T12:01:46.000Z,-6.4574,153.9247,10,4.7,mb,,100,2.853,0.83,us,us10007mhs,2016-12-24T12:18:58.040Z,"173km W of Panguna, Papua New Guinea",earthquake,9.9,1.9,0.085,42,reviewed,us,us
2016-12-24T11:30:13.770Z,20.7409,144.7888,39.25,5.3,mb,,118,5.552,1.02,us,us10007mhl,2016-12-24T11:48:55.040Z,"25km NNW of Farallon de Pajaros, Northern Mariana Islands",earthquake,8.3,4.3,0.05,133,reviewed,us,us
2016-12-24T11:23:17.599Z,67.3037,-158.3654,14.1,2.5,ml,,,,0.7,ak,ak14784588,2016-12-25T00:18:23.777Z,"78km NW of Kobuk, Alaska",earthquake,,7.6,,,reviewed,ak,ak
2016-12-24T10:10:16.480Z,20.7425,144.8357,46.26,4.7,mb,,105,6.773,0.68,us,us10007mhi,2016-12-24T10:46:07.040Z,"23km NNW of Farallon de Pajaros, Northern Mariana Islands",earthquake,10.1,7.5,0.058,90,reviewed,us,us
2016-12-24T09:40:13.070Z,43.5024,142.37,176.64,4.4,mb,,105,0.637,0.72,us,us10007mha,2016-12-24T10:10:01.040Z,"14km E of Ashibetsu, Japan",earthquake,8.4,5.5,0.061,78,reviewed,us,us
2016-12-24T09:21:13.740Z,36.8632,141.8077,44.73,4.7,mb,,89,1.29,0.79,us,us10007mgz,2016-12-24T12:04:30.499Z,"84km ESE of Iwaki, Japan",earthquake,7.4,7.3,0.086,41,reviewed,us,us
2016-12-24T09:04:57.582Z,59.9907,-151.8354,71.8,2.6,ml,,,,0.5,ak,ak14784248,2016-12-30T01:16:00.030Z,"23km N of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-12-24T08:42:40.900Z,19.2217,-64.7731,24,3,Md,8,320.4,1.028571,0.15,pr,pr16359000,2016-12-27T03:54:36.718Z,"90km N of Road Town, British Virgin Islands",earthquake,2.2,14.2,0,6,reviewed,pr,pr
2016-12-24T07:40:04.390Z,-33.9613,-70.597,96.13,4.2,mb,,44,0.029,0.52,us,us10007mgp,2016-12-24T15:14:30.344Z,"17km NE of Graneros, Chile",earthquake,5.4,5.2,0.176,9,reviewed,us,us
2016-12-24T05:24:41.084Z,61.0447,-148.3742,12,3.5,ml,,,,0.79,ak,ak14783322,2016-12-30T01:22:27.184Z,"34km NNE of Whittier, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-12-24T04:23:07.600Z,-6.6652,154.0004,10,4.7,mb,,117,3.063,0.96,us,us10007mfz,2016-12-24T04:39:10.040Z,"168km WSW of Panguna, Papua New Guinea",earthquake,5.6,1.9,0.1,30,reviewed,us,us
2016-12-24T04:08:52.650Z,36.4009,-96.8959,5.22,3.5,mb_lg,,37,0.01,0.47,us,us10007mfr,2016-12-29T23:48:24.305Z,"10km NW of Pawnee, Oklahoma",earthquake,1.3,2.8,0.049,107,reviewed,us,us
2016-12-24T03:58:55.060Z,-5.127,153.5024,32.35,5.8,mb,,17,1.626,0.86,us,us10007mfp,2016-12-29T19:46:15.000Z,"89km SE of Taron, Papua New Guinea",earthquake,7.1,4,0.039,239,reviewed,us,us
2016-12-24T03:44:09.180Z,53.5294,-165.0196,14.71,4.1,mb,,196,0.753,1.46,us,us10007mfl,2016-12-30T01:15:53.822Z,"83km SE of Akutan, Alaska",earthquake,11.6,5.8,0.13,16,reviewed,us,us
2016-12-24T03:03:00.150Z,53.0936,154.0699,439.48,4.1,mb,,98,2.188,0.48,us,us10007mfg,2016-12-24T03:22:07.040Z,"243km NW of Ozernovskiy, Russia",earthquake,12.3,9.4,0.08,43,reviewed,us,us
2016-12-24T02:32:39.567Z,60.6832,-151.0681,27.7,2.5,ml,,,,0.64,ak,ak14782702,2016-12-30T01:15:51.271Z,"12km E of Nikiski, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2016-12-24T02:24:36.420Z,36.5157,-98.9309,2.06,2.8,mb_lg,,60,0.118,0.29,us,us10007mfa,2016-12-24T02:33:17.040Z,"25km ENE of Mooreland, Oklahoma",earthquake,2.5,7.3,0.096,28,reviewed,us,us
2016-12-24T02:18:44.350Z,19.0342,-69.2375,10,4.2,mb,,136,0.858,1.11,us,us10007mf9,2016-12-24T02:54:50.711Z,"16km E of Sabana de La Mar, Dominican Republic",earthquake,3.9,1.9,0.176,9,reviewed,us,us
2016-12-24T01:32:15.100Z,-5.1653,153.5979,29.34,5.8,mwp,,42,1.726,0.85,us,us10007mf5,2016-12-29T19:44:19.000Z,"99km SE of Taron, Papua New Guinea",earthquake,8.3,2,,,reviewed,us,us
2016-12-24T01:31:38.760Z,12.7821,-89.2589,35,4.6,mb,,176,0.899,0.99,us,us10007mf3,2016-12-24T02:03:09.040Z,"78km S of La Libertad, El Salvador",earthquake,4.8,2,0.049,123,reviewed,us,us
2016-12-24T00:50:41.000Z,-29.68,-71.209,70.6,4,ml,,,,0.94,us,us10007mef,2016-12-24T08:53:26.912Z,"25km N of La Serena, Chile",earthquake,3.6,7.3,,,reviewed,guc,guc
2016-12-24T00:49:03.250Z,10.0168,126.3362,74.08,4.8,mb,,60,3.022,0.66,us,us10007meg,2016-12-24T01:08:54.040Z,"28km E of San Isidro, Philippines",earthquake,9,7,0.062,80,reviewed,us,us
2016-12-24T00:27:09.050Z,-5.5927,153.5275,61.34,4.9,mb,,39,1.945,0.85,us,us10007mea,2016-12-24T00:37:03.040Z,"136km SSE of Taron, Papua New Guinea",earthquake,6.7,8.8,0.106,28,reviewed,us,us
2016-12-24T00:09:59.550Z,-6.7166,154.1916,21.99,4.8,mb,,159,3.22,0.55,us,us10007me7,2016-12-24T00:30:11.040Z,"149km WSW of Panguna, Papua New Guinea",earthquake,13.4,7.7,0.124,20,reviewed,us,us
2016-12-23T23:39:25.600Z,42.5144,18.5024,16.05,4.3,mb,,24,0.567,0.83,us,us10007mdy,2016-12-24T23:43:13.421Z,"6km N of Igalo, Montenegro",earthquake,4.5,6.3,0.116,21,reviewed,us,us
2016-12-23T22:32:18.560Z,-6.5672,153.8706,9.11,5,mb,,62,2.908,0.96,us,us10007mds,2016-12-23T22:50:49.040Z,"180km W of Panguna, Papua New Guinea",earthquake,8.2,4.6,0.065,75,reviewed,us,us
2016-12-23T22:15:32.540Z,-6.5896,130.4659,97.01,4.4,mb,,95,4.056,0.82,us,us10007mdm,2016-12-23T22:58:55.040Z,"177km NNW of Saumlaki, Indonesia",earthquake,7.8,14,0.219,6,reviewed,us,us
2016-12-23T22:09:35.150Z,36.5298,-98.9368,3.45,2.6,mb_lg,,110,0.104,0.49,us,us10007mdi,2016-12-23T22:25:15.040Z,"26km ENE of Mooreland, Oklahoma",earthquake,2.3,5.7,0.128,16,reviewed,us,us
2016-12-23T21:51:46.540Z,36.5093,-98.9611,5,2.9,mb_lg,,97,0.127,0.53,us,us10007md7,2016-12-23T22:16:01.040Z,"23km ENE of Mooreland, Oklahoma",earthquake,2.2,1.9,0.295,3,reviewed,us,us
2016-12-23T21:31:00.030Z,36.5373,-98.9106,5,3.3,mb_lg,,76,0.098,0.81,us,us10007mcx,2016-12-23T21:59:36.040Z,"28km ENE of Mooreland, Oklahoma",earthquake,2.5,2,0.057,80,reviewed,us,us
2016-12-23T21:20:27.550Z,36.4982,-98.9353,5.21,2.5,mb_lg,,123,0.129,0.73,us,us10007mcp,2016-12-23T22:36:46.040Z,"25km ENE of Mooreland, Oklahoma",earthquake,2.1,2.6,0.114,20,reviewed,us,us
2016-12-23T20:45:05.570Z,36.5204,-98.9445,5,3.5,mb_lg,,145,0.114,0.5,us,us10007mca,2016-12-23T22:46:43.300Z,"25km ENE of Mooreland, Oklahoma",earthquake,2,1.6,0.048,115,reviewed,us,us
2016-12-23T20:23:13.960Z,-19.1347,168.858,76.68,5.1,mb,,138,2.232,1.08,us,us10007mc6,2016-12-23T23:04:29.040Z,"62km NW of Isangel, Vanuatu",earthquake,8.1,5.3,0.105,33,reviewed,us,us
2016-12-23T19:48:25.520Z,16.7542,120.4075,101.41,4.4,mb,,112,6.065,1.46,us,us10007mc1,2016-12-23T22:56:09.352Z,"5km WSW of Santol, Philippines",earthquake,7.8,8.5,0.084,41,reviewed,us,us
2016-12-23T19:41:27.314Z,64.4962,-157.7955,16.9,3,ml,,,,0.68,ak,ak14780999,2016-12-28T08:14:24.691Z,"114km W of Ruby, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2016-12-23T19:31:13.010Z,36.7566,-104.9274,4.83,4,mwr,,24,0.068,1.37,us,us10007mbu,2016-12-27T22:34:45.415Z,"27km N of Cimarron, New Mexico",earthquake,3.7,6.4,,,reviewed,us,slm
2016-12-23T19:15:39.170Z,-0.2533,124.4754,73.64,5,mb,,37,1.875,0.96,us,us10007mbr,2016-12-29T22:48:19.658Z,"89km SE of Molibagu, Indonesia",earthquake,4.1,5.8,0.049,132,reviewed,us,us
2016-12-23T18:17:00.950Z,10.0338,126.2683,48.41,4.8,mb,,50,3.023,0.9,us,us10007mbk,2016-12-23T22:29:40.040Z,"21km E of San Isidro, Philippines",earthquake,3.9,7.4,0.056,100,reviewed,us,us
2016-12-23T18:06:52.710Z,60.5924,-153.0594,138.4,2.9,ml,,,,0.62,ak,ak14780716,2016-12-28T08:07:12.815Z,"21km NW of Redoubt Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-12-23T17:46:36.418Z,62.9484,-150.6167,97.2,2.7,ml,,,,0.52,ak,ak14780702,2016-12-28T08:07:11.947Z,"73km NNW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-12-23T17:35:06.960Z,9.9202,126.3184,47.83,4.8,mb,,46,2.925,1.15,us,us10007mbj,2016-12-23T21:21:22.040Z,"23km NE of General Luna, Philippines",earthquake,9,7.4,0.068,67,reviewed,us,us
2016-12-23T17:25:00.260Z,36.7179,141.9725,7.36,5.1,mb,,65,1.486,1.14,us,us10007mba,2016-12-24T06:13:23.760Z,"103km ESE of Iwaki, Japan",earthquake,5.6,3.9,0.03,356,reviewed,us,us
2016-12-23T16:09:35.640Z,9.9524,126.3175,61.16,5,mb,,96,2.955,0.99,us,us10007mb3,2016-12-23T16:43:14.070Z,"25km NE of General Luna, Philippines",earthquake,9.7,7.6,0.079,52,reviewed,us,us
2016-12-23T15:21:54.818Z,55.6884,-161.1794,139,3.2,ml,,,,0.85,ak,ak14780222,2016-12-28T08:07:08.372Z,"58km NW of Sand Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2016-12-23T14:54:25.900Z,19.1194,-64.7841,55,3.2,Md,4,338.4,0.9342479,0.25,pr,pr16358005,2016-12-23T16:49:39.054Z,"79km NNW of Road Town, British Virgin Islands",earthquake,6,12,0,3,reviewed,pr,pr
2016-12-23T14:28:31.380Z,-5.4648,153.2911,23.44,5,mb,,121,1.692,0.9,us,us10007m9k,2016-12-23T14:44:39.040Z,"113km SSE of Taron, Papua New Guinea",earthquake,9.6,6.4,0.113,25,reviewed,us,us
2016-12-23T14:23:31.002Z,59.4981,-152.888,94.8,4.2,ml,,,,0.77,ak,ak14779984,2016-12-28T08:11:42.917Z,"67km WSW of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-12-23T13:28:45.200Z,19.0769,-64.6846,17,3.1,Md,5,298.8,0.9522142,0.27,pr,pr16358003,2016-12-23T16:04:29.462Z,"73km N of Road Town, British Virgin Islands",earthquake,7.7,16.4,0,3,reviewed,pr,pr
2016-12-23T12:12:54.440Z,41.4203333,-112.7425,0.57,2.53,ml,12,222,0.2474,0.11,uu,uu60010095,2016-12-24T00:44:02.380Z,"56km WNW of Plain City, Utah",earthquake,0.92,31.61,0.141,10,reviewed,uu,uu
2016-12-23T11:14:22.840Z,43.5792,-127.1242,10,4.3,mb,,191,2.158,1.06,us,us10007m7m,2016-12-24T03:27:55.721Z,"226km WNW of Bandon, Oregon",earthquake,8.1,2,0.065,68,reviewed,us,us
2016-12-23T10:46:53.360Z,-10.914,161.4026,35.37,4.8,mb,,44,2.049,0.82,us,us10007m7g,2016-12-23T13:51:14.040Z,"76km SW of Kirakira, Solomon Islands",earthquake,9.6,2.8,0.078,50,reviewed,us,us
2016-12-23T09:18:51.593Z,51.0678,179.3654,14.7,2.6,ml,,,,0.19,ak,ak14779334,2016-12-28T08:06:56.110Z,"99km S of Semisopochnoi Island, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2016-12-23T06:43:44.526Z,56.2,-158.9437,86.2,2.5,ml,,,,0.22,ak,ak14807485,2016-12-28T08:06:51.484Z,"12km WSW of Chignik Lake, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2016-12-23T04:20:36.500Z,17.896,-65.8851,6,2.9,Md,10,223.2,0.22188388,0.07,pr,pr16358001,2016-12-23T04:54:52.379Z,"11km S of Emajagua, Puerto Rico",earthquake,0.4,0.9,0,9,reviewed,pr,pr
2016-12-23T03:43:51.530Z,2.6795,-75.5536,10,4.3,mb,,100,2.477,1.38,us,us10007m63,2016-12-23T11:34:11.636Z,"4km WNW of Yaguara, Colombia",earthquake,8.1,1.9,0.129,17,reviewed,us,us
2016-12-23T03:25:09.210Z,35.8495,-97.3753,6.7,2.6,mb_lg,,31,0.213,0.22,us,us10007m62,2016-12-23T18:37:16.502Z,"5km SE of Guthrie, Oklahoma",earthquake,1,4.2,0.083,38,reviewed,us,us
2016-12-23T02:39:53.530Z,-41.7683,174.3167,19.11,4.3,mwr,,106,0.079,0.77,us,us10007m5z,2016-12-23T05:37:09.585Z,"41km SE of Blenheim, New Zealand",earthquake,2.3,4.8,0.047,44,reviewed,us,us
2016-12-23T02:27:37.410Z,37.4467,141.4738,28.5,4.6,mb,,120,0.687,0.49,us,us10007m60,2016-12-28T13:01:53.737Z,"42km E of Namie, Japan",earthquake,6.6,2.6,0.119,21,reviewed,us,us
2016-12-23T01:44:43.779Z,60.7777,-151.8647,80.4,3.2,ml,,,,0.58,ak,ak14778404,2016-12-28T08:06:42.047Z,"32km WNW of Nikiski, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-12-23T01:37:35.500Z,18.2889,-64.5596,18,3,Md,4,288,0.56773526,0.23,pr,pr16358000,2016-12-23T03:49:25.455Z,"15km SSE of Road Town, British Virgin Islands",earthquake,7.7,14.6,0,4,reviewed,pr,pr
2016-12-23T01:01:04.110Z,18.5603,145.2844,259.84,4.9,mb,,140,3.336,0.73,us,us10007m5m,2016-12-23T01:12:59.040Z,"46km WSW of Agrihan, Northern Mariana Islands",earthquake,7.7,12.2,0.092,37,reviewed,us,us
2016-12-23T00:43:55.133Z,67.0154,-157.8309,17.5,4.2,ml,,,,0.52,ak,ak14778379,2016-12-28T08:13:18.984Z,"43km WNW of Kobuk, Alaska",earthquake,,1.4,,,reviewed,ak,ak
