time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-11-16T00:58:29.745Z,57.0844,-157.5835,2.8,3,ml,,,,0.99,ak,ak14351857,2016-11-16T01:02:53.897Z,"117km NE of Chignik Lake, Alaska",earthquake,,0.4,,,automatic,ak,ak
2016-11-16T00:30:28.430Z,-20.1956,-172.9624,10,5.6,mwb,,17,3.069,1.15,us,us100078ll,2016-11-17T17:12:22.000Z,"151km ESE of Pangai, Tonga",earthquake,6.5,1.7,0.039,62,reviewed,us,us
2016-11-15T23:48:19.730Z,44.3315,-110.8518333,11.2,2.51,ml,20,84,0.06938,0.21,uu,uu60170802,2016-11-16T18:53:37.108Z,"14km S of Old Faithful Geyser, Wyoming",earthquake,0.4,0.6,0.163,6,reviewed,uu,uu
2016-11-15T23:47:50.910Z,-41.8419,174.0659,18.03,4.1,mb,,135,0.144,0.72,us,us100078l9,2016-11-16T01:23:23.040Z,"37km SSE of Blenheim, New Zealand",earthquake,3,8.3,0.302,3,reviewed,us,us
2016-11-15T23:06:49.130Z,13.0166,-86.098,20.04,3.9,mwr,,54,0.189,0.79,us,usa0014cef,2016-11-16T02:24:11.970Z,"13km SW of Jinotega, Nicaragua",earthquake,3.8,7.4,0.071,19,reviewed,us,us
2016-11-15T22:14:35.470Z,-3.4543,144.1606,10,4.6,mb,,87,3.495,0.83,us,us100078jr,2016-11-16T00:15:07.040Z,"60km E of Wewak, Papua New Guinea",earthquake,8.4,1.9,0.094,34,reviewed,us,us
2016-11-15T21:52:17.533Z,50.9426,178.852,8,2.9,ml,,,,0.65,ak,ak14350355,2016-11-18T21:52:29.594Z,"114km SSE of Little Sitkin Island, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2016-11-15T21:09:28.740Z,-21.8837,-68.5679,120.93,4.1,mb,,48,0.632,0.96,us,us100078hd,2016-11-16T00:01:18.040Z,"74km NNE of Calama, Chile",earthquake,6.5,5.9,0.158,11,reviewed,us,us
2016-11-15T19:53:00.610Z,-41.7956,174.536,11.81,4.9,mwr,,115,0.245,1.2,us,us100078f2,2016-11-16T18:31:39.040Z,"56km SSW of Brooklyn, New Zealand",earthquake,3.7,3.6,0.06,27,reviewed,us,us
2016-11-15T19:03:58.160Z,-41.6894,174.3303,19.8,4.4,mwr,,93,0.105,1.39,us,us100078e8,2016-11-16T18:15:39.040Z,"36km ESE of Blenheim, New Zealand",earthquake,2.8,4.2,0.052,36,reviewed,us,us
2016-11-15T18:18:59.030Z,-42.5864,173.6718,10.62,4.5,mwr,,131,0.196,0.94,us,us100078dm,2016-11-16T18:07:04.040Z,"19km S of Kaikoura, New Zealand",earthquake,3.7,3.2,0.055,32,reviewed,us,us
2016-11-15T17:46:28.250Z,40.5081667,-124.2121667,20.82,3.11,ml,19,69,0.06365,0.13,nc,nc72725765,2016-11-18T06:49:39.799Z,"8km SSE of Ferndale, California",earthquake,0.47,0.38,0.299,19,reviewed,nc,nc
2016-11-15T17:34:32.320Z,18.9148,-156.5742,51.46,3.1,ml,,231,0.751,0.49,us,us100078d0,2016-11-16T16:55:57.040Z,"86km W of Hawaiian Ocean View, Hawaii",earthquake,4.4,9.6,0.059,38,reviewed,us,us
2016-11-15T17:27:09.450Z,15.8679,-93.6852,79.82,4.6,mb,,134,1.544,0.89,us,us100078cn,2016-11-16T16:45:43.952Z,"16km W of Tres Picos, Mexico",earthquake,6.7,9.7,0.048,131,reviewed,us,us
2016-11-15T17:03:56.090Z,37.5337,72.2189,194.24,4.2,mb,,62,0.444,0.97,us,us100078cg,2016-11-16T16:27:09.040Z,"46km NE of Roshtqal'a, Tajikistan",earthquake,6.2,7.3,0.115,21,reviewed,us,us
2016-11-15T16:32:10.970Z,-42.3631,174.1256,9.43,4.1,mb,,171,0.437,0.61,us,us100078bz,2016-11-17T19:56:34.040Z,"36km E of Kaikoura, New Zealand",earthquake,2.3,8.7,0.261,4,reviewed,us,us
2016-11-15T16:25:41.790Z,-42.4801,173.8163,11.75,4.2,mb,,164,0.215,0.47,us,us100078bw,2016-11-17T19:59:35.040Z,"13km SE of Kaikoura, New Zealand",earthquake,4.1,4.7,0.305,3,reviewed,us,us
2016-11-15T16:02:56.180Z,36.5234,70.8598,190.23,5.3,mb,,26,0.642,0.68,us,us100078bp,2016-11-17T23:15:27.000Z,"37km S of Jarm, Afghanistan",earthquake,6.2,4.4,0.033,299,reviewed,us,us
2016-11-15T15:15:55.430Z,-41.7828,174.3519,16.45,4.5,mb,,160,0.108,0.42,us,us100078b9,2016-11-16T20:02:38.040Z,"44km SE of Blenheim, New Zealand",earthquake,3.2,4,0.171,11,reviewed,us,us
2016-11-15T14:44:59.050Z,41.1506667,-123.5173333,37.41,2.9,md,24,67,0.1369,0.2,nc,nc72725715,2016-11-21T23:05:03.524Z,"25km NNE of Willow Creek, California",earthquake,0.83,0.55,0.151,46,reviewed,nc,nc
2016-11-15T14:02:35.540Z,-42.4006,173.8595,11.3,4.5,mb,,168,0.237,0.35,us,us10007891,2016-11-16T20:06:53.040Z,"14km E of Kaikoura, New Zealand",earthquake,4.3,6.4,0.156,12,reviewed,us,us
2016-11-15T13:56:48.660Z,46.8423,150.4717,172.01,4.4,mb,,130,5.286,0.94,us,us100078av,2016-11-15T16:44:28.040Z,"258km SSE of Vostok, Russia",earthquake,10.5,7.7,0.055,94,reviewed,us,us
2016-11-15T13:52:01.880Z,-41.8041,174.3103,21.94,4,mb,,140,0.09,0.94,us,us1000788y,2016-11-15T17:28:09.040Z,"43km SE of Blenheim, New Zealand",earthquake,4.3,8.4,0.232,5,reviewed,us,us
2016-11-15T13:49:58.900Z,-45.9635,-14.6417,10,5,mb,,201,16.245,0.57,us,us10007890,2016-11-15T14:42:57.040Z,"Southern Mid-Atlantic Ridge",earthquake,19.6,1.9,0.12,22,reviewed,us,us
2016-11-15T13:39:32.410Z,19.3503333,-155.4668333,9.68,2.87,ml,52,40,0.02344,0.1,hv,hv61482156,2016-11-15T19:45:50.500Z,"16km N of Pahala, Hawaii",earthquake,0.24,0.47,0.135,36,reviewed,hv,hv
2016-11-15T12:54:48.840Z,33.1843333,-115.6175,2.41,2.95,ml,59,83,0.004418,0.24,ci,ci37741720,2016-11-21T18:59:37.912Z,"11km SW of Niland, CA",earthquake,0.18,0.23,0.141,105,reviewed,ci,ci
2016-11-15T12:50:07.104Z,51.904,-171.3923,25.5,2.8,ml,,,,0.57,ak,ak14364664,2016-11-18T21:48:25.869Z,"65km S of Amukta Island, Alaska",earthquake,,3.7,,,reviewed,ak,ak
2016-11-15T12:41:13.320Z,-7.9653,109.3338,99.35,4.3,mb,,119,1.179,0.71,us,us100078l5,2016-11-16T15:55:27.792Z,"37km SSE of Kroya, Indonesia",earthquake,6.5,6.9,0.118,20,reviewed,us,us
2016-11-15T12:31:08.840Z,-53.928,2.6075,10,5.2,mb,,55,17.969,1.15,us,us1000787e,2016-11-15T12:52:06.040Z,"73km NW of Bouvet Island, Bouvet Island",earthquake,11.4,1.8,0.076,58,reviewed,us,us
2016-11-15T12:15:33.840Z,40.5088333,-125.162,3.5,2.6,md,17,321,0.6297,0.27,nc,nc72725650,2016-11-16T00:02:03.864Z,"76km W of Ferndale, California",earthquake,3.85,2.93,0.166,17,reviewed,nc,nc
2016-11-15T12:04:46.610Z,36.2992,-96.6828,5,3,mb_lg,,32,0.117,0.43,us,us10007876,2016-11-21T18:19:00.516Z,"11km ESE of Pawnee, Oklahoma",earthquake,0.8,1.9,0.071,53,reviewed,us,us
2016-11-15T10:52:51.200Z,53.4306,-166.364,51.8,3.5,ml,,,,0.32,ak,ak14344718,2016-11-18T23:17:45.248Z,"50km SSE of Unalaska, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2016-11-15T10:04:21.152Z,55.154,-163.1941,187.3,3.1,ml,,,,0.51,ak,ak14364655,2016-11-18T23:17:44.844Z,"30km W of Cold Bay, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2016-11-15T09:01:57.286Z,50.9724,178.8914,7.3,2.5,ml,,,,0.5,ak,ak14364651,2016-11-18T21:48:21.229Z,"111km SSE of Little Sitkin Island, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2016-11-15T08:50:40.740Z,53.5089,-165.2173,46.6,2.5,ml,,,,0.28,ak,ak14344061,2016-11-18T21:48:20.876Z,"78km SSE of Akutan, Alaska",earthquake,,4,,,reviewed,ak,ak
2016-11-15T06:52:05.784Z,53.4174,-163.2265,25.7,2.7,ml,,,,0.46,ak,ak14364646,2016-11-18T21:48:19.240Z,"160km S of False Pass, Alaska",earthquake,,11.6,,,reviewed,ak,ak
2016-11-15T06:49:32.474Z,50.9701,178.7371,12.2,3,ml,,,,0.6,ak,ak14343399,2016-11-18T21:48:18.862Z,"110km S of Little Sitkin Island, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2016-11-15T06:30:30.440Z,-42.3508,173.9393,10,5.4,mb,,84,0.303,0.85,us,us1000784w,2016-11-17T01:36:10.000Z,"22km ENE of Kaikoura, New Zealand",earthquake,4.1,1.9,0.084,48,reviewed,us,us
2016-11-15T06:16:02.716Z,50.818,-177.4756,24.5,2.6,ml,,,,0.47,ak,ak14342753,2016-11-18T21:48:17.988Z,"124km ESE of Amatignak Island, Alaska",earthquake,,3.7,,,reviewed,ak,ak
2016-11-15T05:44:13.340Z,51.0498,178.7899,17.2,3.3,ml,,,,0.71,ak,ak14342748,2016-11-18T21:48:17.142Z,"101km SSE of Little Sitkin Island, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2016-11-15T05:39:08.450Z,50.9589,178.7922,15.5,3.6,ml,,,,0.48,ak,ak14364640,2016-11-18T21:48:16.801Z,"111km S of Little Sitkin Island, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-11-15T05:37:34.672Z,60.0889,-153.5739,157.1,3.6,ml,,,,0.55,ak,ak14342715,2016-11-18T23:17:43.282Z,"63km SW of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-11-15T05:37:08.200Z,51.1269,178.8308,43.86,4.9,mb,,125,0.386,0.73,us,us10007842,2016-11-18T23:17:42.863Z,"94km SSE of Little Sitkin Island, Alaska",earthquake,7.7,5.7,0.03,349,reviewed,us,us
2016-11-15T05:21:32.470Z,36.7767,-98.3166,5,2.5,mb_lg,,74,0.089,0.53,us,us1000783q,2016-11-16T03:39:03.058Z,"4km NE of Cherokee, Oklahoma",earthquake,1.3,2,0.106,23,reviewed,us,us
2016-11-15T05:09:27.100Z,-42.3132,173.6868,21.5,5.1,mwr,,123,0.15,0.81,us,us1000783l,2016-11-15T13:11:59.220Z,"10km N of Kaikoura, New Zealand",earthquake,2.6,5.1,0.043,52,reviewed,us,us
2016-11-15T04:15:46.409Z,51.7268,-177.4585,73.1,2.7,ml,,,,0.47,ak,ak14341429,2016-11-18T21:48:13.396Z,"50km ESE of Tanaga Volcano, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2016-11-15T04:12:44.820Z,-42.567,173.9681,10,5.1,mb,,175,0.351,0.76,us,us10007833,2016-11-15T20:52:00.040Z,"29km SE of Kaikoura, New Zealand",earthquake,3.1,1.6,0.102,31,reviewed,us,us
2016-11-15T03:46:23.760Z,37.532,-118.8325,5.78,2.56,md,41,60,0.05799,0.05,nc,nc72725410,2016-11-16T02:40:03.914Z,"17km SE of Mammoth Lakes, California",earthquake,0.19,0.57,0.145,43,reviewed,nc,nc
2016-11-15T03:39:35.320Z,37.5321667,-118.8303333,5.94,2.73,ml,41,60,0.05777,0.05,nc,nc72725390,2016-11-16T02:52:02.939Z,"17km SE of Mammoth Lakes, California",earthquake,0.19,0.62,0.15,9,reviewed,nc,nc
2016-11-15T03:26:08.659Z,54.1663,-160.0771,41.9,3.3,ml,,,,0.88,ak,ak14364627,2016-11-18T23:17:41.717Z,"76km SSW of Chernabura Island, Alaska",earthquake,,10.9,,,reviewed,ak,ak
2016-11-15T02:19:18.030Z,37.5341667,-118.8301667,5.71,2.83,md,44,60,0.05577,0.04,nc,nc72725335,2016-11-16T02:37:02.765Z,"17km SE of Mammoth Lakes, California",earthquake,0.21,0.52,0.204,66,reviewed,nc,nc
2016-11-15T02:10:21.180Z,24.5992,92.2986,33.97,4.6,mb,,72,1.043,1.03,us,us1000781i,2016-11-17T00:06:32.220Z,"28km WSW of Hailakandi, India",earthquake,6.5,4.7,0.083,44,reviewed,us,us
2016-11-15T02:01:35.190Z,36.3118,-96.665,5,2.5,mb_lg,,50,0.122,0.39,us,us1000781d,2016-11-15T05:05:43.775Z,"12km ESE of Pawnee, Oklahoma",earthquake,1.1,2,0.208,6,reviewed,us,us
2016-11-15T01:43:52.680Z,-41.7188,174.2178,11.24,4.8,mwr,,94,0.03,0.99,us,us10007813,2016-11-15T21:20:15.040Z,"31km SE of Blenheim, New Zealand",earthquake,2.2,3.8,0.045,47,reviewed,us,us
2016-11-15T01:34:44.490Z,-41.8094,174.3226,10,5.4,mb,,53,0.101,1.05,us,us1000780y,2016-11-17T01:47:37.000Z,"44km SE of Blenheim, New Zealand",earthquake,4.2,1.8,0.064,11,reviewed,us,us
2016-11-15T00:47:26.980Z,-6.5848,129.875,179.21,4.2,mb,,87,1.98,1.24,us,us1000780e,2016-11-15T01:20:12.040Z,"219km NW of Saumlaki, Indonesia",earthquake,9.7,7.9,0.2,7,reviewed,us,us
2016-11-15T00:30:15.368Z,57.0162,-157.6607,11.1,2.7,ml,,,,0.58,ak,ak14340130,2016-11-18T21:48:05.408Z,"108km NE of Chignik Lake, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-11-14T23:44:16.750Z,38.6225,-121.9056667,14.75,2.53,md,82,55,0.1428,0.23,nc,nc72725285,2016-11-16T18:19:02.828Z,"6km SE of Cottonwood, California",earthquake,0.38,0.28,0.233,68,reviewed,nc,nc
2016-11-14T23:10:27.175Z,50.9206,178.8953,15.8,2.9,ml,,,,0.33,ak,ak14362133,2016-11-17T02:49:35.853Z,"117km SSE of Little Sitkin Island, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2016-11-14T22:54:34.620Z,54.1291,-160.1113,16.33,5.2,mb,,144,0.766,0.86,us,us100077zc,2016-11-17T22:36:47.280Z,"81km SSW of Chernabura Island, Alaska",earthquake,6.4,4.8,0.029,406,reviewed,us,us
2016-11-14T22:07:49.200Z,35.8101,-97.1292,5.548,2.6,ml,,48,,0.26,us,us100077xt,2016-11-17T09:33:36.369Z,"17km NNE of Luther, Oklahoma",earthquake,1,1.9,,,reviewed,tul,tul
2016-11-14T22:01:39.660Z,53.4604,-162.9275,8.4,3.1,ml,,,,0.58,ak,ak14338811,2016-11-17T02:49:41.875Z,"158km SSE of False Pass, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2016-11-14T22:00:30.830Z,-21.1457,-69.9976,51.01,4.6,mb,,121,0.197,0.79,us,usa0014bln,2016-11-14T22:50:11.482Z,"103km S of Iquique, Chile",earthquake,2.4,4.1,0.114,23,reviewed,us,us
2016-11-14T21:32:54.280Z,51.0398,179.0812,11.2,2.8,ml,,,,0.19,ak,ak14362125,2016-11-17T02:50:30.986Z,"107km SSW of Semisopochnoi Island, Alaska",earthquake,,4.3,,,reviewed,ak,ak
2016-11-14T20:32:15.348Z,57.0837,-157.6886,12.3,4.2,ml,,,,0.62,ak,ak14338167,2016-11-18T00:40:07.040Z,"113km NE of Chignik Lake, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-11-14T20:14:52.010Z,-42.4237,173.9258,20.18,4.4,mb,,166,0.286,0.59,us,us100077ut,2016-11-18T00:22:21.040Z,"20km E of Kaikoura, New Zealand",earthquake,4.7,10.1,0.24,5,reviewed,us,us
2016-11-14T20:08:37.500Z,-41.7768,174.5227,7.91,4.2,mb,,123,0.232,0.96,us,us100077um,2016-11-18T00:10:57.040Z,"54km SSW of Brooklyn, New Zealand",earthquake,4.9,7.3,0.263,4,reviewed,us,us
2016-11-14T20:04:13.390Z,-42.4977,173.0462,10,4.4,mb,,103,0.373,0.32,us,us100077uk,2016-11-18T00:04:46.040Z,"53km W of Kaikoura, New Zealand",earthquake,3.6,1.9,0.203,7,reviewed,us,us
2016-11-14T19:56:39.030Z,53.4879,-163.2893,21.06,3.7,mb,,204,1.373,0.68,us,us100077ve,2016-11-17T23:53:55.040Z,"151km S of False Pass, Alaska",earthquake,4.5,12.2,0.355,2,reviewed,us,us
2016-11-14T19:49:52.140Z,42.94,13.15,10,4.1,mb,,,,1.01,us,us100077u2,2016-11-17T23:35:52.040Z,"5km ENE of Visso, Italy",earthquake,6,6,0.185,8,reviewed,rom,us
2016-11-14T19:47:56.992Z,63.051,-151.0395,127.8,2.5,ml,,,,0.44,ak,ak14337555,2016-11-17T22:40:40.040Z,"94km NNW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-11-14T19:40:40.490Z,53.6118,-163.3235,25.9,4.5,mb,,162,1.248,1.37,us,us100077tw,2016-11-17T22:31:33.613Z,"138km S of False Pass, Alaska",earthquake,6.3,5.8,0.044,151,reviewed,us,us
2016-11-14T19:26:47.850Z,-42.1714,174.0618,10,4,mb,,173,0.437,0.56,us,us100077te,2016-11-17T19:03:40.040Z,"40km NE of Kaikoura, New Zealand",earthquake,3.9,2,0.26,4,reviewed,us,us
2016-11-14T19:17:31.940Z,-42.3536,173.968,14.6,4.9,mwr,,72,0.323,0.71,us,us100077sy,2016-11-17T15:21:19.040Z,"24km ENE of Kaikoura, New Zealand",earthquake,3.8,4.1,0.043,52,reviewed,us,us
2016-11-14T18:47:25.650Z,-42.4028,173.9717,10,4.4,mb,,167,0.32,0.59,us,us100077sk,2016-11-17T20:07:35.040Z,"23km E of Kaikoura, New Zealand",earthquake,4.2,2,0.202,7,reviewed,us,us
2016-11-14T18:44:28.830Z,-42.0085,173.9916,18.42,4.4,mb,,91,0.305,0.67,us,us100077sj,2016-11-17T18:07:30.040Z,"51km NNE of Kaikoura, New Zealand",earthquake,3.8,6.6,0.218,6,reviewed,us,us
2016-11-14T18:27:50.576Z,57.6405,-154.9193,76.9,2.5,ml,,,,0.37,ak,ak14336936,2016-11-17T18:18:58.040Z,"57km WNW of Larsen Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-11-14T18:21:23.500Z,36.4521,-98.7942,5.499,2.5,ml,,66,,0.42,us,us100077s7,2016-11-17T00:29:05.040Z,"34km NW of Fairview, Oklahoma",earthquake,2.2,3.1,,,reviewed,tul,tul
2016-11-14T18:13:01.920Z,-42.5303,173.6494,10,4.1,mb,,133,0.14,0.96,us,us100077s2,2016-11-14T19:09:48.040Z,"13km S of Kaikoura, New Zealand",earthquake,3.3,2,0.369,2,reviewed,us,us
2016-11-14T17:20:08.790Z,-41.8284,174.3484,16.43,4.2,mb,,111,0.128,1.18,us,us100077ri,2016-11-14T22:29:08.040Z,"47km SE of Blenheim, New Zealand",earthquake,2.7,6.7,0.303,3,reviewed,us,us
2016-11-14T17:01:50.370Z,-41.8145,174.3197,10,4.2,mb,,141,0.102,0.74,us,us100077r9,2016-11-14T18:16:47.040Z,"45km SE of Blenheim, New Zealand",earthquake,3.6,2,0.372,2,reviewed,us,us
2016-11-14T16:58:59.115Z,51.5826,-178.055,13.2,2.9,ml,,,,0.4,ak,ak14336332,2016-11-17T02:49:13.832Z,"34km S of Tanaga Volcano, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2016-11-14T16:57:12.640Z,-41.7472,174.2349,17.05,4,mb,,103,0.015,0.66,us,us100077r8,2016-11-15T14:52:52.040Z,"34km SE of Blenheim, New Zealand",earthquake,4.4,2.3,0.173,9,reviewed,us,us
2016-11-14T16:15:48.430Z,35.8979,140.8188,50.48,5,mb,,109,1.967,0.91,us,us100077qz,2016-11-19T20:18:53.000Z,"17km ESE of Kashima-shi, Japan",earthquake,5.9,6.2,0.041,191,reviewed,us,us
2016-11-14T15:54:55.750Z,-42.511,173.0739,10,4.9,mb,,99,0.357,0.7,us,us100077qr,2016-11-16T20:16:03.040Z,"51km WSW of Kaikoura, New Zealand",earthquake,2.3,1.9,0.136,19,reviewed,us,us
2016-11-14T15:22:17.920Z,-41.7501,174.1717,10,4.5,mb,,92,0.031,0.65,us,us100077qf,2016-11-14T22:46:36.040Z,"31km SE of Blenheim, New Zealand",earthquake,3.1,1.9,0.145,14,reviewed,us,us
2016-11-14T15:08:37.291Z,53.7956,-164.22,21,2.7,ml,,,,0.44,ak,ak14362102,2016-11-17T02:46:15.552Z,"108km ESE of Akutan, Alaska",earthquake,,2.6,,,reviewed,ak,ak
2016-11-14T15:07:38.860Z,36.465,-98.7733,5,2.6,mb_lg,,78,0.028,0.41,us,us100077q5,2016-11-14T17:58:15.760Z,"34km NW of Fairview, Oklahoma",earthquake,0.8,2,0.117,19,reviewed,us,us
2016-11-14T15:04:53.460Z,-27.9047,-71.1499,21.27,4.2,mwr,,140,0.306,0.55,us,us100077q4,2016-11-14T22:37:00.560Z,"83km NNW of Vallenar, Chile",earthquake,6.4,6.9,,,reviewed,us,guc
2016-11-14T14:57:33.150Z,51.0341,178.7792,13.8,2.7,ml,,,,0.75,ak,ak14335731,2016-11-17T02:45:39.883Z,"103km S of Little Sitkin Island, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2016-11-14T14:47:15.980Z,36.322,-96.6295,5,2.5,mb_lg,,87,0.143,0.27,us,us100077pv,2016-11-14T20:30:23.299Z,"14km W of Cleveland, Oklahoma",earthquake,1.4,2,0.17,10,reviewed,us,us
2016-11-14T14:41:50.690Z,36.3177,-96.6367,5,3.5,mb_lg,,87,0.14,0.45,us,us100077pr,2016-11-20T14:19:32.957Z,"15km W of Cleveland, Oklahoma",earthquake,1,2,0.051,102,reviewed,us,us
2016-11-14T14:35:32.510Z,-42.4576,173.4866,22.93,4.1,mb,,117,0.056,0.55,us,us100077pm,2016-11-17T22:49:32.040Z,"16km WSW of Kaikoura, New Zealand",earthquake,3.6,7.5,0.234,5,reviewed,us,us
2016-11-14T14:29:23.670Z,-6.7967,130.4802,94.65,4,mb,,108,1.43,1.35,us,us100077pk,2016-11-14T15:01:54.040Z,"157km NW of Saumlaki, Indonesia",earthquake,7.9,10.3,0.195,7,reviewed,us,us
2016-11-14T14:28:03.534Z,55.0166,-157.4591,41.4,3.1,ml,,,,0.27,ak,ak14362098,2016-11-17T02:45:54.278Z,"137km ENE of Chernabura Island, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2016-11-14T14:15:25.020Z,-42.049,174.0987,5.76,4.3,mb,,180,0.311,0.41,us,us100077pf,2016-11-14T21:51:27.040Z,"52km NE of Kaikoura, New Zealand",earthquake,3.6,8.1,0.307,3,reviewed,us,us
2016-11-14T13:59:48.950Z,51.4507,156.8031,120.2,4.4,mb,,109,1.749,0.55,us,us100077pb,2016-11-14T21:42:57.040Z,"20km ESE of Ozernovskiy, Russia",earthquake,10.9,6.2,0.048,125,reviewed,us,us
2016-11-14T13:53:07.110Z,36.2921,-97.5323,5.94,2.5,ml,,28,0.207,0.18,us,us100077p2,2016-11-14T17:14:18.040Z,"21km W of Perry, Oklahoma",earthquake,1,7,0.041,78,reviewed,us,us
2016-11-14T13:50:50.560Z,-41.6099,174.4179,22.79,4.3,mb,,107,0.206,0.55,us,us100077p1,2016-11-14T21:13:01.040Z,"40km ESE of Blenheim, New Zealand",earthquake,2.5,6.7,0.201,7,reviewed,us,us
2016-11-14T13:41:06.580Z,36.529,-98.9427,5,2.6,mb_lg,,145,0.105,0.54,us,us100077nz,2016-11-14T17:01:17.173Z,"25km ENE of Mooreland, Oklahoma",earthquake,1.6,1.9,0.081,41,reviewed,us,us
2016-11-14T13:21:06.550Z,-41.7127,174.259,17.4,4.8,mb,,101,0.049,0.53,us,us100077ns,2016-11-17T22:52:37.040Z,"33km SE of Blenheim, New Zealand",earthquake,2.6,1.9,0.21,9,reviewed,us,us
2016-11-14T13:14:56.190Z,37.192,71.5718,98.26,4.7,mb,,48,0.344,0.69,us,us100077nr,2016-11-14T20:24:52.040Z,"23km WSW of Roshtqal'a, Tajikistan",earthquake,3.4,5.5,0.054,103,reviewed,us,us
2016-11-14T13:12:28.870Z,51.5555,178.4875,67.7,2.7,ml,,,,0.38,ak,ak14362092,2016-11-17T02:47:13.715Z,"43km S of Little Sitkin Island, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2016-11-14T13:01:59.000Z,-21.203,-68.892,103.6,4,mb,,,,0.39,us,us100077nq,2016-11-14T20:00:55.040Z,"139km N of Calama, Chile",earthquake,6.7,6.6,0.26,4,reviewed,guc,us
2016-11-14T12:45:27.889Z,50.9041,178.7523,13.2,2.6,ml,,,,0.64,ak,ak14362090,2016-11-17T02:46:49.690Z,"117km S of Little Sitkin Island, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2016-11-14T12:16:09.661Z,51.0283,178.7781,13.7,2.7,ml,,,,0.53,ak,ak14362088,2016-11-17T02:46:01.334Z,"104km S of Little Sitkin Island, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2016-11-14T12:13:01.120Z,51.1368,178.8181,40.83,4.5,mb,,214,0.386,0.8,us,us100077ni,2016-11-17T02:44:38.942Z,"92km SSE of Little Sitkin Island, Alaska",earthquake,8.4,8,0.076,51,reviewed,us,us
2016-11-14T12:03:00.910Z,-42.3885,173.6589,20.15,4.6,mb,,153,0.093,1.3,us,us100077ne,2016-11-14T12:26:37.040Z,"2km NW of Kaikoura, New Zealand",earthquake,3.2,6.6,0.172,10,reviewed,us,us
2016-11-14T11:43:22.955Z,51.0138,178.8156,12.1,2.8,ml,,,,0.6,ak,ak14333969,2016-11-17T02:46:25.604Z,"106km SSE of Little Sitkin Island, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2016-11-14T11:24:53.330Z,-42.3876,174.0427,10,4.3,mb,,169,0.374,0.93,us,us100077n9,2016-11-14T11:59:37.040Z,"29km E of Kaikoura, New Zealand",earthquake,2.5,1.9,0.202,7,reviewed,us,us
2016-11-14T11:16:25.070Z,21.4283,-117.7173,10,4.9,mb,,170,7.527,1.05,us,us100077mz,2016-11-14T11:51:35.040Z,"East central Pacific Ocean",earthquake,7.1,1.9,0.063,79,reviewed,us,us
2016-11-14T11:14:20.650Z,-41.7346,174.2425,15.48,4.7,mb,,106,0.025,1.06,us,us100077mw,2016-11-14T11:27:48.040Z,"34km SE of Blenheim, New Zealand",earthquake,2.3,4.3,0.147,14,reviewed,us,us
2016-11-14T11:10:16.528Z,60.9007,-149.2106,8.7,2.5,ml,,,,0.52,ak,ak14333390,2016-11-17T02:46:45.668Z,"31km WNW of Whittier, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2016-11-14T11:09:31.326Z,51.0447,178.8922,20.9,3.4,ml,,,,0.51,ak,ak14333389,2016-11-17T02:45:35.061Z,"104km SSE of Little Sitkin Island, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2016-11-14T10:12:17.150Z,51.7599,-175.9429,60.57,4.9,mb,,99,0.476,1,us,us100077mi,2016-11-17T02:44:35.681Z,"51km ESE of Adak, Alaska",earthquake,9.2,6.7,0.032,400,reviewed,us,us
2016-11-14T08:38:58.790Z,-20.7461,-178.5076,570.78,4.8,mb,,64,4.412,0.95,us,us100077lt,2016-11-14T10:06:12.040Z,"22km ESE of Ndoi Island, Fiji",earthquake,10.4,6,0.035,254,reviewed,us,us
2016-11-14T08:34:03.672Z,51.0132,178.7532,16,3.3,ml,,,,0.62,ak,ak14332227,2016-11-17T02:46:58.671Z,"105km S of Little Sitkin Island, Alaska",earthquake,,0.6,,,reviewed,ak,ak
